Constituent ID,History Total Years As Member,History Consecutive Years Without A Drop,Current Standing
"20122676","1","0","Dropped"
"20122677","1","0","Dropped"
"20122684","1","0","Dropped"
"20122688","1","0","Dropped"
"20122709","1","0","Dropped"
"20122712","1","0","Dropped"
"20122715","1","0","Dropped"
"20122724","1","0","Dropped"
"20122725","8","2","Active"
"20122731","1","0","Dropped"
"20122733","2","0","Dropped"
"20122734","8","8","Active"
"20122735","2","0","Dropped"
"20122736","8","8","Active"
"20122744","5","2","Active"
"20122745","8","3","Active"
"20122746","8","3","Active"
"20122747","8","4","Active"
"20122748","8","8","Active"
"20122749","6","0","Dropped"
"20122752","1","0","Dropped"
"20122753","0","0","Dropped"
"20122755","1","0","Dropped"
"20122758","2","2","Active"
"20122759","1","0","Dropped"
"20122760","1","0","Dropped"
"20122761","5","0","Dropped"
"20122762","1","0","Dropped"
"20122763","1","0","Dropped"
"20122771","1","0","Dropped"
"20122772","1","0","Dropped"
"20122773","8","8","Active"
"20122774","1","0","Dropped"
"20122775","1","0","Dropped"
"20122777","8","2","Active"
"20122778","8","4","Active"
"20122779","1","0","Dropped"
"20122780","1","0","Dropped"
"20122781","1","0","Dropped"
"20122782","1","0","Dropped"
"20122783","1","0","Dropped"
"20122785","8","8","Active"
"20122786","1","0","Dropped"
"20122787","1","0","Dropped"
"20122788","1","0","Dropped"
"20122789","2","0","Dropped"
"20122790","1","0","Dropped"
"20122791","2","0","Dropped"
"20122792","1","0","Dropped"
"20122793","1","0","Dropped"
"20122794","1","0","Dropped"
"20122795","1","0","Dropped"
"20122796","1","0","Dropped"
"20122797","1","0","Dropped"
"20122798","8","6","Active"
"20122799","1","0","Dropped"
"20122800","1","0","Dropped"
"20122801","1","0","Dropped"
"20122802","1","0","Dropped"
"20122803","1","0","Dropped"
"20122804","2","0","Dropped"
"20122805","1","0","Dropped"
"20122806","8","1","Active"
"20122807","1","0","Dropped"
"20122808","1","0","Dropped"
"20122809","1","0","Dropped"
"20122810","1","0","Dropped"
"20122811","1","0","Dropped"
"20122812","1","0","Dropped"
"20122813","1","0","Dropped"
"20122814","1","0","Dropped"
"20122815","1","0","Dropped"
"20122816","3","0","Dropped"
"20122817","1","0","Dropped"
"20122818","1","0","Dropped"
"20122819","1","0","Dropped"
"20122822","3","0","Dropped"
"20122823","1","0","Dropped"
"20122831","1","0","Dropped"
"20122832","1","0","Dropped"
"20122833","1","0","Dropped"
"20122834","5","0","Dropped"
"20122836","3","0","Dropped"
"20122837","1","0","Dropped"
"20122838","1","0","Dropped"
"20122839","2","0","Dropped"
"20122840","1","0","Dropped"
"20122841","1","0","Dropped"
"20122842","1","0","Dropped"
"20122843","1","0","Dropped"
"20122844","5","0","Dropped"
"20122845","8","8","Active"
"20122846","1","0","Dropped"
"20122847","1","0","Dropped"
"20122848","1","0","Dropped"
"20122850","1","0","Dropped"
"20122851","1","0","Dropped"
"20122852","1","0","Dropped"
"20122853","1","0","Dropped"
"20122854","1","0","Dropped"
"20122859","1","0","Dropped"
"20122860","5","5","Active"
"20122861","1","0","Dropped"
"20122864","1","0","Dropped"
"20122865","1","0","Dropped"
"20122866","1","0","Dropped"
"20122867","1","0","Dropped"
"20122868","1","0","Dropped"
"20122869","4","0","Dropped"
"20122870","1","0","Dropped"
"20122871","1","0","Dropped"
"20122872","1","0","Dropped"
"20122873","1","0","Dropped"
"20122874","1","0","Dropped"
"20122875","6","6","Active"
"20122875","3","3","Active"
"20122885","8","8","Active"
"20122886","3","0","Dropped"
"20122887","2","0","Dropped"
"20122888","1","0","Dropped"
"20122889","1","0","Dropped"
"20122890","8","8","Active"
"20122892","1","0","Dropped"
"20122893","4","0","Dropped"
"20122895","6","0","Dropped"
"20122897","1","0","Dropped"
"20122898","1","0","Dropped"
"20122899","1","0","Dropped"
"20122900","8","3","Active"
"20122901","1","0","Dropped"
"20122903","4","0","Dropped"
"20122905","1","0","Dropped"
"20122908","3","0","Dropped"
"20122909","1","0","Dropped"
"20122910","1","0","Dropped"
"20122911","8","8","Active"
"20122912","8","2","Active"
"20122913","1","0","Dropped"
"20122916","4","4","Active"
"20122919","1","0","Dropped"
"20122923","3","0","Dropped"
"20122924","8","8","Active"
"20122925","1","0","Dropped"
"20122927","1","0","Dropped"
"20122928","1","0","Dropped"
"20122929","0","0","Active"
"20122929","6","0","Dropped"
"20122931","1","0","Dropped"
"20122935","4","0","Dropped"
"20122936","1","0","Dropped"
"20122941","1","0","Dropped"
"20122942","1","0","Dropped"
"20122943","1","0","Dropped"
"20122944","1","0","Dropped"
"20122945","8","1","Active"
"20122946","1","0","Dropped"
"20122947","1","0","Dropped"
"20122948","1","0","Dropped"
"20122949","1","0","Dropped"
"20122950","2","0","Dropped"
"20122951","1","0","Dropped"
"20122952","1","0","Dropped"
"20122953","1","0","Dropped"
"20122954","1","0","Dropped"
"20122955","1","0","Dropped"
"20122956","5","0","Dropped"
"20122957","2","0","Dropped"
"20122958","1","0","Dropped"
"20122959","2","0","Dropped"
"20122960","1","0","Dropped"
"20122961","8","2","Active"
"20122962","1","0","Dropped"
"20122963","1","0","Dropped"
"20122964","1","0","Dropped"
"20122965","1","0","Dropped"
"20122966","1","0","Dropped"
"20122967","1","0","Dropped"
"20122968","1","0","Dropped"
"20122969","8","6","Active"
"20122970","1","0","Dropped"
"20122971","1","0","Dropped"
"20122972","8","8","Active"
"20122974","8","8","Active"
"20122976","3","0","Dropped"
"20122977","1","0","Dropped"
"20122990","1","0","Dropped"
"20122991","1","0","Dropped"
"20122992","8","3","Active"
"20122993","1","0","Dropped"
"20122994","1","0","Dropped"
"20122995","4","0","Dropped"
"20122996","2","0","Dropped"
"20122997","8","0","Active"
"20122998","3","0","Dropped"
"20122999","1","0","Dropped"
"20123000","1","0","Dropped"
"20123001","1","0","Dropped"
"20123002","1","0","Dropped"
"20123003","1","0","Dropped"
"20123005","1","0","Dropped"
"20123006","1","0","Dropped"
"20123007","8","8","Active"
"20123008","1","0","Dropped"
"20123010","1","0","Dropped"
"20123011","2","0","Dropped"
"20123333","1","0","Dropped"
"20123013","1","0","Dropped"
"20123014","2","0","Dropped"
"20123015","4","0","Dropped"
"20123016","1","0","Dropped"
"20123017","1","0","Dropped"
"20123018","1","0","Dropped"
"20123019","1","0","Dropped"
"20123020","1","0","Dropped"
"20123021","7","7","Lapsed"
"20123022","1","0","Dropped"
"20123023","5","0","Dropped"
"20123024","1","0","Dropped"
"20123025","2","0","Dropped"
"20123026","1","0","Dropped"
"20123027","1","0","Dropped"
"20123028","6","0","Dropped"
"20123029","1","0","Dropped"
"20123030","1","0","Dropped"
"20123031","1","0","Dropped"
"20123032","1","0","Dropped"
"20123033","1","0","Dropped"
"20123034","1","0","Dropped"
"20123035","1","0","Dropped"
"20123041","3","0","Dropped"
"20123042","1","0","Dropped"
"20123043","1","0","Dropped"
"20123044","1","0","Dropped"
"20123045","1","0","Dropped"
"20123046","2","0","Dropped"
"20123047","8","4","Active"
"20123048","1","0","Dropped"
"20123049","3","0","Dropped"
"20123050","1","0","Dropped"
"20123051","8","8","Active"
"20123052","1","0","Dropped"
"20123053","2","0","Dropped"
"20123054","8","4","Active"
"20123055","1","0","Dropped"
"20123056","8","3","Active"
"20123057","8","1","Active"
"20123058","1","0","Dropped"
"20123059","8","0","Active"
"20123060","1","0","Dropped"
"20123061","6","0","Dropped"
"20123062","1","0","Dropped"
"20123063","1","0","Dropped"
"20123065","1","0","Dropped"
"20123066","7","7","Active"
"20123066","6","3","Active"
"20123076","1","0","Dropped"
"20123077","1","0","Dropped"
"20123078","3","0","Dropped"
"20123079","1","0","Dropped"
"20123080","1","0","Dropped"
"20123081","1","0","Dropped"
"20123089","1","0","Dropped"
"20123090","1","0","Dropped"
"20123091","8","8","Active"
"20123092","2","0","Dropped"
"20123093","1","0","Dropped"
"20123094","1","0","Dropped"
"20123095","1","0","Dropped"
"20123096","1","0","Dropped"
"20123097","1","0","Dropped"
"20123103","1","0","Dropped"
"20123110","8","6","Active"
"20123112","2","0","Dropped"
"20123113","1","0","Dropped"
"20123114","2","0","Dropped"
"20123115","1","0","Dropped"
"20123116","1","0","Dropped"
"20123117","8","8","Active"
"20123118","2","0","Dropped"
"20123119","2","0","Dropped"
"20123120","5","0","Dropped"
"20123121","1","0","Dropped"
"20123122","1","0","Dropped"
"20123123","3","0","Dropped"
"20123124","2","0","Dropped"
"20123125","8","2","Active"
"20123126","1","0","Dropped"
"20123127","1","0","Dropped"
"20123128","8","2","Active"
"20123129","1","0","Dropped"
"20123130","1","0","Dropped"
"20123131","1","0","Dropped"
"20123132","1","0","Dropped"
"20123133","1","0","Dropped"
"20123134","8","1","Active"
"20123135","1","0","Dropped"
"20123136","1","0","Dropped"
"20123141","8","8","Active"
"20123143","1","0","Dropped"
"20123144","1","0","Dropped"
"20123145","1","0","Dropped"
"20123146","1","0","Dropped"
"20123147","1","0","Dropped"
"20123148","1","0","Dropped"
"20123149","1","0","Dropped"
"20123150","2","0","Dropped"
"20123151","1","0","Dropped"
"20123152","1","0","Dropped"
"20123153","1","0","Dropped"
"20123154","7","1","Lapsed"
"20123155","1","0","Dropped"
"20123156","1","0","Dropped"
"20123157","1","0","Dropped"
"20123159","1","0","Dropped"
"20123163","1","0","Dropped"
"20123166","1","0","Dropped"
"20123167","1","0","Dropped"
"20123168","1","0","Dropped"
"20123170","7","2","Active"
"20123174","1","0","Dropped"
"20123177","1","0","Dropped"
"20123180","0","0","Active"
"20123184","1","0","Dropped"
"20123191","1","0","Dropped"
"20123185","1","0","Dropped"
"20123186","1","0","Dropped"
"20123187","1","0","Dropped"
"20123188","1","0","Dropped"
"20123189","1","0","Dropped"
"20123190","8","8","Active"
"20123192","1","0","Dropped"
"20123193","1","0","Dropped"
"20123194","2","0","Dropped"
"20123195","1","0","Dropped"
"20123196","8","1","Active"
"20123197","1","0","Dropped"
"20123198","1","0","Dropped"
"20123199","2","0","Dropped"
"20123200","1","0","Dropped"
"20123201","1","0","Dropped"
"20123202","8","8","Active"
"20123203","1","0","Dropped"
"20123204","1","0","Dropped"
"20123205","4","0","Dropped"
"20123206","4","0","Dropped"
"20123207","1","0","Dropped"
"20123208","8","2","Active"
"20123209","1","0","Dropped"
"20123210","1","0","Dropped"
"20123211","2","0","Dropped"
"20123211","8","3","Active"
"20123212","2","0","Dropped"
"20123213","1","0","Dropped"
"20123214","1","0","Dropped"
"20123215","8","3","Active"
"20123216","8","6","Active"
"20123217","1","0","Dropped"
"20123218","1","0","Dropped"
"20123219","1","0","Dropped"
"20123220","8","2","Active"
"20123221","1","0","Dropped"
"20123222","8","0","Active"
"20123223","1","0","Dropped"
"20123224","1","0","Dropped"
"20123225","1","0","Dropped"
"20123226","2","0","Dropped"
"20123227","1","0","Dropped"
"20123228","1","0","Dropped"
"20123229","1","0","Dropped"
"20123230","1","0","Dropped"
"20123231","5","0","Dropped"
"20123232","1","0","Dropped"
"20123233","1","0","Dropped"
"20123234","1","0","Dropped"
"20123235","5","0","Dropped"
"20123236","1","0","Dropped"
"20123237","1","0","Dropped"
"20123238","2","0","Dropped"
"20123239","1","0","Dropped"
"20123240","1","0","Dropped"
"20123241","1","0","Dropped"
"20123242","1","0","Dropped"
"20123243","1","0","Dropped"
"20123244","1","0","Dropped"
"20123245","1","0","Dropped"
"20123246","1","0","Dropped"
"20123247","1","0","Dropped"
"20123248","3","0","Dropped"
"20123249","1","0","Dropped"
"20123253","2","0","Dropped"
"20123254","2","0","Dropped"
"20123257","1","0","Dropped"
"20123258","4","0","Dropped"
"20123259","1","0","Dropped"
"20123261","8","8","Active"
"20123265","3","3","Active"
"20123266","1","0","Dropped"
"20123267","1","0","Dropped"
"20123268","1","0","Dropped"
"20123269","1","0","Dropped"
"20123270","1","0","Dropped"
"20123271","2","0","Dropped"
"20123272","1","0","Dropped"
"20123273","4","0","Dropped"
"20123274","1","0","Dropped"
"20123275","1","0","Dropped"
"20123276","1","0","Dropped"
"20123277","8","8","Active"
"20123278","8","8","Active"
"20123279","1","0","Dropped"
"20123280","1","0","Dropped"
"20123281","1","0","Dropped"
"20123282","6","1","Lapsed"
"20123283","1","0","Dropped"
"20123284","1","0","Dropped"
"20123285","1","0","Dropped"
"20123286","8","3","Active"
"20123287","8","1","Active"
"20123288","2","0","Dropped"
"20123289","1","0","Dropped"
"20123290","1","0","Dropped"
"20123293","1","0","Dropped"
"20123294","1","0","Dropped"
"20123295","1","0","Dropped"
"20123296","1","0","Dropped"
"20123297","1","0","Dropped"
"20123298","1","0","Dropped"
"20123299","5","0","Dropped"
"20123300","1","0","Dropped"
"20123301","4","0","Dropped"
"20123302","1","0","Dropped"
"20123303","8","2","Active"
"20123304","2","0","Dropped"
"20123305","1","0","Dropped"
"20123306","1","0","Dropped"
"20123307","1","0","Dropped"
"20123308","1","0","Dropped"
"20123309","7","1","Lapsed"
"20123310","3","0","Dropped"
"20123311","1","0","Dropped"
"20123312","1","0","Dropped"
"20123318","8","8","Active"
"20123319","1","0","Dropped"
"20123324","8","8","Active"
"20123325","1","0","Dropped"
"20123327","2","0","Dropped"
"20123328","1","0","Dropped"
"20123329","1","0","Dropped"
"20123330","3","0","Dropped"
"20177498","8","0","Dropped"
"20123338","1","0","Dropped"
"20123340","1","0","Dropped"
"20123342","1","0","Dropped"
"20123343","4","0","Dropped"
"20123344","1","0","Dropped"
"20123346","1","0","Dropped"
"20123347","1","0","Dropped"
"20123348","1","0","Dropped"
"20123349","8","3","Active"
"20123350","8","4","Active"
"20123351","1","0","Dropped"
"20123352","1","0","Dropped"
"20123353","2","0","Dropped"
"20123354","8","2","Active"
"20123355","1","0","Dropped"
"20123356","8","3","Active"
"20123357","3","0","Dropped"
"20123358","1","0","Dropped"
"20123359","1","0","Dropped"
"20123360","8","6","Active"
"20123361","3","0","Dropped"
"20123362","1","0","Dropped"
"20123363","1","0","Dropped"
"20123364","1","0","Dropped"
"20123365","1","0","Dropped"
"20123366","1","0","Dropped"
"20123367","1","0","Dropped"
"20123368","4","0","Dropped"
"20123369","1","0","Dropped"
"20123372","7","7","Active"
"20123373","1","0","Dropped"
"20123374","2","0","Dropped"
"20123375","5","0","Dropped"
"20123376","1","0","Dropped"
"20123377","2","0","Dropped"
"20123378","1","0","Dropped"
"20123379","1","0","Dropped"
"20123380","6","1","Lapsed"
"20123381","1","0","Dropped"
"20123382","1","0","Dropped"
"20123383","1","0","Dropped"
"20123384","1","0","Dropped"
"20123385","1","0","Dropped"
"20123386","2","0","Dropped"
"20123387","1","0","Dropped"
"20123388","1","0","Dropped"
"20123389","1","0","Dropped"
"20123390","1","0","Dropped"
"20123391","1","0","Dropped"
"20123392","1","0","Dropped"
"20123393","1","0","Dropped"
"20123394","1","0","Dropped"
"20123395","1","0","Dropped"
"20123396","1","0","Dropped"
"20123397","1","0","Dropped"
"20123398","1","0","Dropped"
"20123399","1","0","Dropped"
"20123400","4","0","Dropped"
"20123401","1","0","Dropped"
"20123402","1","0","Dropped"
"20123403","1","0","Dropped"
"20123404","1","0","Dropped"
"20123405","7","7","Lapsed"
"20123406","1","0","Dropped"
"20123407","1","0","Dropped"
"20123408","1","0","Dropped"
"20123410","8","2","Active"
"20123411","1","0","Dropped"
"20123412","1","0","Dropped"
"20123413","1","0","Dropped"
"20123414","1","0","Dropped"
"20123415","2","0","Dropped"
"20123416","1","0","Dropped"
"20123417","1","0","Dropped"
"20123418","1","0","Dropped"
"20144224","11","11","Active"
"20123420","1","0","Dropped"
"20123423","1","0","Dropped"
"20123424","1","0","Dropped"
"20123425","1","0","Dropped"
"20123426","2","0","Dropped"
"20123427","1","0","Dropped"
"20123429","1","0","Dropped"
"20123430","8","8","Active"
"20123431","1","0","Dropped"
"20123432","1","0","Dropped"
"20123433","1","0","Dropped"
"20123434","2","0","Dropped"
"20123436","4","0","Dropped"
"20123437","1","0","Dropped"
"20123438","1","0","Dropped"
"20123439","2","0","Dropped"
"20123440","7","1","Lapsed"
"20123441","1","0","Dropped"
"20123447","1","0","Dropped"
"20123448","2","0","Dropped"
"20123449","3","0","Dropped"
"20123453","8","2","Active"
"20123455","3","3","Active"
"20123460","1","0","Dropped"
"20123462","1","0","Dropped"
"20123463","1","0","Dropped"
"20123464","1","0","Dropped"
"20123466","1","0","Dropped"
"20123467","1","0","Dropped"
"20123468","2","0","Dropped"
"20123469","8","5","Active"
"20123471","1","0","Dropped"
"20123472","1","0","Dropped"
"20123473","8","8","Active"
"20123474","1","0","Dropped"
"20123475","1","0","Dropped"
"20123476","1","0","Dropped"
"20123477","1","0","Dropped"
"20123478","1","0","Dropped"
"20123479","7","2","Lapsed"
"20123481","8","1","Active"
"20123482","3","0","Dropped"
"20123483","1","0","Dropped"
"20123484","8","8","Active"
"20123485","6","1","Lapsed"
"20123486","1","0","Dropped"
"20123487","1","0","Dropped"
"20123488","1","0","Dropped"
"20123489","1","0","Dropped"
"20123490","1","0","Dropped"
"20123491","1","0","Dropped"
"20123492","5","0","Dropped"
"20123493","1","0","Dropped"
"20123494","1","0","Dropped"
"20123495","1","0","Dropped"
"20123496","1","0","Dropped"
"20123497","1","0","Dropped"
"20123498","1","0","Dropped"
"20123499","1","0","Dropped"
"20123501","2","0","Dropped"
"20123502","8","6","Active"
"20123503","1","0","Dropped"
"20123504","5","0","Dropped"
"20123505","1","0","Dropped"
"20123506","1","0","Dropped"
"20123507","1","0","Dropped"
"20123508","1","0","Dropped"
"20123509","1","0","Dropped"
"20123510","8","4","Active"
"20123511","8","8","Active"
"20123512","1","0","Dropped"
"20123513","1","0","Dropped"
"20123514","1","0","Dropped"
"20123516","3","0","Dropped"
"20123521","8","8","Active"
"20123525","1","0","Dropped"
"20123530","8","8","Active"
"20123531","1","0","Dropped"
"20123532","2","0","Dropped"
"20123533","1","0","Dropped"
"20123534","8","2","Lapsed"
"20123535","1","0","Dropped"
"20123536","1","0","Dropped"
"20123537","5","0","Dropped"
"20123538","3","0","Dropped"
"20123539","1","0","Dropped"
"20123540","1","0","Dropped"
"20123541","8","8","Active"
"20123542","1","0","Dropped"
"20123543","1","0","Dropped"
